Order_ID,Order_Date,Customer_ID,State,City,Category,Product,Quantity,Unit_Price,Discount_%,Sales,Profit,Payment_Method
102838,2025-01-16,CUST1203,Haryana,Gurugram,Furniture,Desk,2,8000,15.0,13600.0,2930.94,Card
102839,2024-03-21,CUST1227,Delhi,Delhi,Home,Fan,2,2200,20.0,3520.0,392.3,Wallet
102840,2023-11-29,CUST1086,Gujarat,Surat,Electronics,Mouse,4,700,15.0,2380.0,99.72,Card
102841,2024-08-02,CUST1274,Madhya Pradesh,Indore,Electronics,Monitor,3,12000,20.0,28800.0,4770.21,UPI
102842,2024-03-20,CUST1165,Uttar Pradesh,Lucknow,Furniture,Desk,3,8000,20.0,19200.0,3964.82,Wallet
102843,2024-01-14,CUST1272,Haryana,Gurugram,Home,Fan,3,2200,0.0,6600.0,727.54,UPI
102844,2025-03-10,CUST1198,Gujarat,Surat,Clothing,T-Shirt,1,800,10.0,720.0,152.79,Cash
102845,2023-05-23,CUST1180,Madhya Pradesh,Indore,Home,Cookware,5,4500,5.0,21375.0,4650.97,Net Banking
102846,2025-05-11,CUST1157,Uttar Pradesh,Lucknow,Clothing,T-Shirt,5,800,20.0,3200.0,778.27,Wallet
102847,2023-07-08,CUST1134,Rajasthan,Jaipur,Home,Mixer,1,2800,10.0,2520.0,130.72,Cash
102848,2023-02-20,CUST1119,Uttar Pradesh,Lucknow,Furniture,Sofa,4,25000,20.0,80000.0,11662.25,UPI
102849,2023-06-03,CUST1174,Gujarat,Ahmedabad,Furniture,Sofa,2,25000,0.0,50000.0,7121.01,UPI
102850,2023-01-24,CUST1205,Punjab,Ludhiana,Electronics,Monitor,1,12000,15.0,10200.0,1528.77,Wallet
102851,2023-08-04,CUST1060,Maharashtra,Mumbai,Clothing,T-Shirt,2,800,5.0,1520.0,298.37,Wallet
102852,2023-01-21,CUST1069,Rajasthan,Kota,Electronics,Monitor,2,12000,0.0,24000.0,3982.48,Cash
102853,2024-04-25,CUST1147,Punjab,Ludhiana,Furniture,Desk,4,8000,5.0,30400.0,6474.43,UPI
102854,2024-09-03,CUST1188,Punjab,Ludhiana,Clothing,Jeans,1,1800,10.0,1620.0,10.28,Net Banking
102855,2024-01-06,CUST1155,Haryana,Gurugram,Home,Fan,1,2200,15.0,1870.0,-68.44,Cash
102856,2024-03-15,CUST1281,Gujarat,Surat,Clothing,T-Shirt,3,800,10.0,2160.0,534.63,Wallet
102857,2024-07-29,CUST1117,Punjab,Ludhiana,Home,Fan,5,2200,5.0,10450.0,1477.05,Cash
102858,2024-02-06,CUST1153,Uttar Pradesh,Lucknow,Home,Cookware,2,4500,15.0,7650.0,1590.62,Wallet
102859,2024-04-27,CUST1002,Uttar Pradesh,Lucknow,Clothing,T-Shirt,2,800,0.0,1600.0,345.79,Wallet
102860,2024-10-26,CUST1128,Madhya Pradesh,Indore,Clothing,T-Shirt,2,800,15.0,1360.0,130.4,Cash
102861,2025-02-20,CUST1156,Karnataka,Bengaluru,Furniture,Sofa,4,25000,20.0,80000.0,11789.79,Cash
102862,2023-06-19,CUST1004,Delhi,Delhi,Electronics,Keyboard,1,1200,20.0,960.0,-19.2,UPI
102863,2024-12-14,CUST1239,Madhya Pradesh,Indore,Home,Mixer,3,2800,5.0,7980.0,1290.78,Net Banking
102864,2025-03-18,CUST1176,Madhya Pradesh,Indore,Furniture,Sofa,4,25000,5.0,95000.0,14078.66,UPI
102865,2023-12-26,CUST1056,Tamil Nadu,Chennai,Furniture,Sofa,1,25000,0.0,25000.0,3549.21,Cash
102866,2024-07-29,CUST1048,Karnataka,Bengaluru,Electronics,Mouse,1,700,10.0,630.0,-188.57,Cash
102867,2025-03-01,CUST1119,Delhi,Delhi,Furniture,Desk,2,8000,0.0,16000.0,3201.52,Card
102868,2023-09-02,CUST1180,Gujarat,,Home,Cookware,3,4500,,12825.0,,
102869,2025-04-16,CUST1135,Karnataka,Bengaluru,Electronics,Keyboard,2,1200,15.0,2040.0,0.59,Card
102870,2024-06-20,CUST1186,Karnataka,Bengaluru,Home,Cookware,4,4500,5.0,17100.0,3742.64,Net Banking
102871,2023-03-24,CUST1132,Karnataka,Bengaluru,Furniture,Sofa,2,25000,20.0,40000.0,5818.35,Net Banking
102872,2024-11-12,CUST1155,Karnataka,Bengaluru,Electronics,Laptop,5,55000,5.0,261250.0,46939.72,Cash
102873,2023-07-10,CUST1278,Rajasthan,Kota,Clothing,Jeans,2,1800,15.0,3060.0,806.93,UPI
102874,2025-05-13,CUST1071,Uttar Pradesh,Lucknow,Home,Fan,2,2200,5.0,4180.0,529.03,UPI
102875,2023-04-14,CUST1088,Delhi,Delhi,Clothing,Jeans,3,1800,15.0,4590.0,1211.2,Net Banking
102876,2023-01-15,CUST1030,Haryana,Gurugram,Electronics,Keyboard,5,1200,0.0,6000.0,1093.49,Net Banking
102877,2023-08-29,CUST1172,Maharashtra,Mumbai,Furniture,Chair,5,3500,15.0,14875.0,2569.46,UPI
102878,2023-12-04,CUST1276,Punjab,Ludhiana,Home,Cookware,4,4500,0.0,18000.0,4255.38,Card
102879,2025-02-17,CUST1110,Maharashtra,Mumbai,Furniture,Sofa,4,25000,15.0,85000.0,12273.56,Cash
102880,2025-05-20,CUST1046,Rajasthan,Kota,Furniture,Sofa,5,25000,20.0,100000.0,14724.06,Cash
102881,2024-01-11,CUST1023,Madhya Pradesh,Indore,Furniture,Chair,2,3500,10.0,6300.0,1029.67,Card
102882,2024-01-06,CUST1189,Maharashtra,Pune,Furniture,Sofa,2,25000,0.0,50000.0,7390.37,Net Banking
102883,2023-12-06,CUST1149,Madhya Pradesh,Indore,Home,Fan,2,2200,20.0,3520.0,534.01,Wallet
102884,2023-09-12,CUST1223,Gujarat,Ahmedabad,Electronics,Keyboard,3,1200,5.0,3420.0,411.3,Wallet
102885,2024-11-25,CUST1054,Delhi,Delhi,Clothing,T-Shirt,1,800,0.0,800.0,12.36,Cash
102886,2024-02-04,CUST1173,Gujarat,Surat,Electronics,Monitor,2,12000,20.0,19200.0,3133.77,UPI
102887,2024-09-21,CUST1042,Gujarat,Surat,Home,Mixer,2,2800,20.0,4480.0,782.44,UPI
102888,2023-09-10,CUST1203,Delhi,Delhi,Home,Mixer,5,2800,5.0,13300.0,2342.83,Wallet
102889,2023-04-27,CUST1013,Uttar Pradesh,Lucknow,Electronics,Keyboard,4,1200,5.0,4560.0,603.09,Cash
102890,2023-10-27,CUST1177,Uttar Pradesh,Lucknow,Furniture,Sofa,5,25000,15.0,106250.0,15688.57,Wallet
102891,2023-01-11,CUST1090,Punjab,Ludhiana,Electronics,Keyboard,2,1200,0.0,2400.0,334.99,UPI
102892,2023-02-05,CUST1109,Maharashtra,Pune,Furniture,Sofa,4,25000,20.0,80000.0,11700.27,Cash
102893,2024-02-11,CUST1024,Karnataka,Bengaluru,Clothing,T-Shirt,2,800,20.0,1280.0,194.33,Card
102894,2024-12-07,CUST1235,Maharashtra,Pune,Electronics,Keyboard,1,1200,20.0,960.0,-22.44,Cash
102895,2024-07-08,CUST1258,Delhi,Delhi,Clothing,Jacket,1,3500,20.0,2800.0,491.04,UPI
102896,2023-02-19,CUST1160,Delhi,Delhi,Electronics,Laptop,2,55000,20.0,88000.0,15712.36,UPI
102897,2023-06-13,CUST1076,Rajasthan,Jaipur,Furniture,Chair,3,3500,15.0,8925.0,1489.53,UPI
102898,2023-06-27,CUST1016,Delhi,Delhi,Electronics,Mouse,5,700,20.0,2800.0,291.76,Wallet
102899,2024-10-14,CUST1210,Haryana,Gurugram,Furniture,Sofa,1,25000,15.0,21250.0,2811.85,Card
102900,2024-12-19,CUST1245,Madhya Pradesh,Indore,Home,Mixer,2,2800,20.0,4480.0,554.17,Card
102901,2024-03-14,CUST1246,Haryana,Gurugram,Home,Cookware,1,4500,15.0,3825.0,576.39,Card
102902,2025-01-04,CUST1051,Delhi,Delhi,Electronics,Laptop,1,55000,10.0,49500.0,8744.36,UPI
102903,2024-01-09,CUST1014,Tamil Nadu,Chennai,Home,Mixer,4,2800,0.0,11200.0,2068.95,Wallet
102904,2023-03-24,CUST1056,Uttar Pradesh,Lucknow,Clothing,T-Shirt,2,800,5.0,1520.0,243.91,Wallet
102905,2024-04-28,CUST1072,Punjab,Ludhiana,Electronics,Keyboard,3,1200,10.0,3240.0,473.66,Wallet
102906,2024-05-25,CUST1040,Gujarat,Ahmedabad,Home,Fan,3,2200,15.0,5610.0,755.72,Card
102907,2025-05-16,CUST1217,Haryana,Gurugram,Home,Fan,1,2200,20.0,1760.0,-70.74,Card
102908,2024-03-27,CUST1278,Tamil Nadu,Chennai,Clothing,Jeans,1,1800,5.0,1710.0,47.35,Card
102909,2024-07-11,CUST1268,Maharashtra,Pune,Electronics,Keyboard,3,1200,15.0,3060.0,578.9,Net Banking
102910,2023-03-12,CUST1154,Maharashtra,Pune,Clothing,T-Shirt,2,800,5.0,1520.0,181.75,Cash
102911,2023-01-01,CUST1151,Tamil Nadu,Chennai,Home,Fan,2,2200,15.0,3740.0,295.82,UPI
102912,2023-04-15,CUST1191,Punjab,Ludhiana,Electronics,Monitor,4,12000,0.0,48000.0,8308.21,Card
102913,2025-01-24,CUST1215,Madhya Pradesh,Indore,Clothing,Jacket,2,3500,0.0,7000.0,1744.34,Card
102914,2024-07-05,CUST1289,Punjab,Ludhiana,Home,Fan,4,2200,0.0,8800.0,1393.06,Net Banking
102915,2023-10-12,CUST1277,Haryana,Gurugram,Home,Mixer,2,2800,15.0,4760.0,900.65,Card
102916,2023-03-22,CUST1176,Tamil Nadu,Chennai,Home,Cookware,5,4500,5.0,21375.0,4769.46,Wallet
102917,2023-03-01,CUST1196,Gujarat,,Furniture,Sofa,2,25000,,40000.0,,
102918,2024-12-03,CUST1074,Punjab,Ludhiana,Furniture,Desk,1,8000,0.0,8000.0,1540.3,Wallet
102919,2023-10-15,CUST1245,Delhi,Delhi,Electronics,Laptop,5,55000,15.0,233750.0,41793.9,UPI
102920,2025-03-02,CUST1205,Gujarat,Surat,Furniture,Chair,1,3500,20.0,2800.0,196.56,UPI
102921,2024-05-03,CUST1145,Madhya Pradesh,Indore,Home,Fan,4,2200,20.0,7040.0,842.52,Wallet
102922,2023-05-19,CUST1054,Karnataka,,Home,Cookware,5,4500,,22500.0,,
102923,2023-12-31,CUST1264,Tamil Nadu,Chennai,Electronics,Laptop,3,55000,20.0,132000.0,23265.47,UPI
102924,2024-12-02,CUST1160,Uttar Pradesh,Lucknow,Electronics,Laptop,4,55000,0.0,220000.0,39265.67,Net Banking
102925,2024-01-11,CUST1180,Gujarat,Ahmedabad,Furniture,Chair,4,3500,5.0,13300.0,2341.63,Net Banking
102926,2023-08-12,CUST1249,Tamil Nadu,Chennai,Furniture,Sofa,4,25000,0.0,100000.0,14676.04,Wallet
102927,2023-06-20,CUST1024,Haryana,Gurugram,Electronics,Laptop,5,55000,5.0,261250.0,46798.62,UPI
102928,2023-12-23,CUST1096,Gujarat,Surat,Furniture,Sofa,1,25000,15.0,21250.0,2691.5,Card
102929,2023-09-05,CUST1039,Tamil Nadu,Chennai,Electronics,Monitor,2,12000,5.0,22800.0,3692.95,Net Banking
102930,2025-05-04,CUST1028,Rajasthan,Kota,Clothing,Jeans,5,1800,0.0,9000.0,2339.84,Card
102931,2025-03-06,CUST1170,Karnataka,Bengaluru,Home,Cookware,2,4500,20.0,7200.0,1510.79,Wallet
102932,2025-05-21,CUST1142,Madhya Pradesh,Indore,Furniture,Desk,4,8000,5.0,30400.0,6569.08,Card
102933,2023-03-13,CUST1094,Gujarat,Surat,Furniture,Chair,3,3500,10.0,9450.0,1476.08,Cash
102934,2023-07-06,CUST1096,Delhi,Delhi,Electronics,Keyboard,4,1200,15.0,4080.0,479.09,Net Banking
102935,2023-04-11,CUST1106,Maharashtra,Pune,Electronics,Laptop,5,55000,15.0,233750.0,41863.9,Wallet
102936,2023-02-23,CUST1124,Karnataka,Bengaluru,Clothing,Jeans,2,1800,0.0,3600.0,932.07,UPI
102937,2024-03-14,CUST1156,Karnataka,Bengaluru,Home,Cookware,4,4500,20.0,14400.0,3113.22,Cash
102938,2024-04-16,CUST1247,Haryana,Gurugram,Home,Mixer,3,2800,0.0,8400.0,1313.82,Card
102939,2023-07-31,CUST1110,Tamil Nadu,Chennai,Clothing,Jacket,1,3500,15.0,2975.0,872.06,Wallet
102940,2023-05-04,CUST1245,Rajasthan,Kota,Home,Mixer,4,2800,15.0,9520.0,1542.42,Card
102941,2025-01-22,CUST1138,Delhi,Delhi,Clothing,T-Shirt,2,800,10.0,1440.0,163.15,UPI
102942,2023-11-12,CUST1007,Delhi,Delhi,Furniture,Chair,4,3500,5.0,13300.0,2414.75,UPI
102943,2024-07-20,CUST1138,Delhi,Delhi,Electronics,Keyboard,3,1200,10.0,3240.0,320.45,Card
102944,2023-11-12,CUST1224,Karnataka,Bengaluru,Electronics,Mouse,3,700,5.0,1995.0,134.78,Net Banking
102945,2023-12-11,CUST1213,Haryana,Gurugram,Clothing,Jacket,1,3500,0.0,3500.0,774.18,Cash
102946,2024-07-06,CUST1033,Uttar Pradesh,Lucknow,Electronics,Keyboard,1,1200,10.0,1080.0,101.02,Card
102947,2023-04-06,CUST1028,Delhi,Delhi,Home,Mixer,3,2800,10.0,7560.0,1084.55,Wallet
102948,2023-11-24,CUST1136,Rajasthan,Jaipur,Furniture,Desk,1,8000,0.0,8000.0,1566.76,Card
102949,2024-03-19,CUST1298,Uttar Pradesh,Lucknow,Furniture,Chair,2,3500,5.0,6650.0,959.99,Net Banking
102950,2023-04-06,CUST1291,Maharashtra,Mumbai,Furniture,Chair,5,3500,10.0,15750.0,2858.23,Cash
102951,2025-03-23,CUST1118,Madhya Pradesh,Indore,Electronics,Laptop,5,55000,5.0,261250.0,46598.9,Cash
102952,2023-07-01,CUST1262,Rajasthan,Kota,Furniture,Desk,2,8000,10.0,14400.0,2926.91,Card
102953,2023-09-21,CUST1106,Punjab,Ludhiana,Clothing,Jeans,2,1800,5.0,3420.0,547.48,Net Banking
102954,2024-06-03,CUST1222,Tamil Nadu,Chennai,Clothing,T-Shirt,5,800,15.0,3400.0,810.76,Cash
102955,2024-09-27,CUST1068,Haryana,Gurugram,Clothing,T-Shirt,3,800,5.0,2280.0,575.33,Wallet
102956,2025-05-02,CUST1011,Punjab,Ludhiana,Clothing,Jeans,1,1800,15.0,1530.0,255.99,Wallet
102957,2025-06-19,CUST1245,Madhya Pradesh,Indore,Clothing,T-Shirt,5,800,20.0,3200.0,796.05,UPI
102958,2023-11-27,CUST1049,Tamil Nadu,Chennai,Furniture,Sofa,4,25000,20.0,80000.0,11802.96,Net Banking
102959,2024-06-19,CUST1103,Uttar Pradesh,Lucknow,Home,Fan,1,2200,10.0,1980.0,-54.76,UPI
102960,2023-10-09,CUST1145,Haryana,Gurugram,Electronics,Keyboard,3,1200,5.0,3420.0,606.88,Wallet
102961,2024-07-05,CUST1296,Tamil Nadu,Chennai,Home,Cookware,4,4500,20.0,14400.0,3203.51,Cash
102962,2025-06-06,CUST1221,Uttar Pradesh,,Home,Mixer,4,2800,,11200.0,,
102963,2025-02-15,CUST1110,Uttar Pradesh,Lucknow,Electronics,Laptop,3,55000,20.0,132000.0,23673.64,Wallet
102964,2024-01-03,CUST1214,Karnataka,Bengaluru,Clothing,Jacket,4,3500,0.0,14000.0,4213.8,Net Banking
102965,2024-12-03,CUST1049,Haryana,Gurugram,Clothing,T-Shirt,3,800,0.0,2400.0,365.34,Net Banking
102966,2024-12-11,CUST1106,Madhya Pradesh,Indore,Home,Cookware,3,4500,10.0,12150.0,2774.02,Cash
102967,2023-01-18,CUST1171,Rajasthan,Kota,Home,Cookware,5,4500,10.0,20250.0,4664.11,Net Banking
102968,2023-05-19,CUST1135,Uttar Pradesh,Lucknow,Home,Cookware,5,4500,5.0,21375.0,4940.11,Card
102969,2025-03-31,CUST1228,Madhya Pradesh,Indore,Home,Mixer,4,2800,20.0,8960.0,1337.22,UPI
102970,2025-06-11,CUST1251,Rajasthan,Jaipur,Clothing,T-Shirt,2,800,10.0,1440.0,211.49,Net Banking
102971,2023-09-13,CUST1264,Gujarat,Surat,Furniture,Desk,3,8000,20.0,19200.0,3831.73,Cash
102972,2024-06-08,CUST1179,Rajasthan,Kota,Furniture,Sofa,4,25000,20.0,80000.0,11861.86,Card
102973,2024-01-22,CUST1170,Delhi,Delhi,Electronics,Laptop,1,55000,0.0,55000.0,9602.83,UPI
102974,2024-12-26,CUST1250,Karnataka,Bengaluru,Furniture,Chair,3,3500,20.0,8400.0,1222.05,Net Banking
102975,2024-02-29,CUST1075,Rajasthan,Jaipur,Clothing,Jacket,4,3500,15.0,11900.0,3583.72,UPI
102976,2023-08-05,CUST1132,Punjab,Ludhiana,Furniture,Sofa,4,25000,5.0,95000.0,13894.0,Net Banking
102977,2023-06-04,CUST1100,Gujarat,Ahmedabad,Home,Cookware,2,4500,5.0,8550.0,1698.58,Card
102978,2023-08-14,CUST1063,Uttar Pradesh,Lucknow,Clothing,Jeans,4,1800,0.0,7200.0,1908.18,Net Banking
102979,2024-02-28,CUST1069,Uttar Pradesh,Lucknow,Clothing,Jeans,3,1800,15.0,4590.0,1249.12,Net Banking
102980,2024-07-21,CUST1250,Karnataka,Bengaluru,Furniture,Desk,4,8000,20.0,25600.0,5352.75,Net Banking
102981,2023-10-20,CUST1257,Punjab,Ludhiana,Clothing,Jeans,3,1800,20.0,4320.0,953.47,Cash
102982,2025-06-18,CUST1014,Uttar Pradesh,Lucknow,Furniture,Sofa,3,25000,5.0,71250.0,10283.25,Card
102983,2023-09-29,CUST1076,Haryana,Gurugram,Home,Fan,4,2200,15.0,7480.0,1169.77,UPI
102984,2023-12-26,CUST1102,Gujarat,Surat,Home,Fan,4,2200,10.0,7920.0,1107.05,Cash
102985,2024-08-25,CUST1029,Maharashtra,Mumbai,Electronics,Laptop,3,55000,15.0,140250.0,25168.27,UPI
102986,2024-06-02,CUST1076,Karnataka,Bengaluru,Electronics,Keyboard,1,1200,15.0,1020.0,13.72,Card
102987,2024-03-08,CUST1187,Maharashtra,Pune,Clothing,Jacket,3,3500,10.0,9450.0,2679.39,Card
102988,2024-10-08,CUST1006,Tamil Nadu,Chennai,Clothing,T-Shirt,2,800,5.0,1520.0,39.27,UPI
102989,2023-09-09,CUST1157,Gujarat,Ahmedabad,Clothing,Jeans,1,1800,20.0,1440.0,355.03,Wallet
102990,2023-03-24,CUST1044,Madhya Pradesh,Indore,Clothing,Jeans,1,1800,0.0,1800.0,114.9,Wallet
102991,2023-03-20,CUST1159,Uttar Pradesh,Lucknow,Electronics,Keyboard,5,1200,5.0,5700.0,1023.19,Cash
102992,2024-11-15,CUST1000,Haryana,Gurugram,Home,Fan,4,2200,0.0,8800.0,1304.0,Cash
102993,2023-05-31,CUST1008,Tamil Nadu,Chennai,Home,Cookware,5,4500,15.0,19125.0,4293.6,Cash
102994,2024-10-19,CUST1034,Madhya Pradesh,Indore,Furniture,Desk,4,8000,10.0,28800.0,6278.45,Cash
102995,2023-07-10,CUST1254,Rajasthan,Jaipur,Furniture,Sofa,2,25000,5.0,47500.0,6816.59,Net Banking
102996,2024-03-08,CUST1089,Uttar Pradesh,Lucknow,Clothing,T-Shirt,3,800,10.0,2160.0,425.59,Card
102997,2024-06-28,CUST1198,Gujarat,Ahmedabad,Electronics,Keyboard,1,1200,10.0,1080.0,-206.45,Net Banking
102998,2024-08-27,CUST1046,Uttar Pradesh,Lucknow,Electronics,Keyboard,4,1200,10.0,4320.0,804.45,Cash
102999,2025-06-04,CUST1154,Delhi,Delhi,Home,Cookware,5,4500,10.0,20250.0,4605.16,Card
103000,2025-02-03,CUST1085,Punjab,Ludhiana,Electronics,Mouse,3,700,20.0,1680.0,323.6,Card
103001,2025-06-06,CUST1254,Gujarat,Surat,Home,Cookware,2,4500,10.0,8100.0,1707.87,Net Banking
103002,2024-11-21,CUST1096,Maharashtra,Pune,Clothing,T-Shirt,2,800,0.0,1600.0,475.64,UPI
103003,2024-03-04,CUST1162,Maharashtra,Pune,Furniture,Desk,5,8000,10.0,36000.0,7464.68,Wallet
103004,2024-12-11,CUST1060,Haryana,Gurugram,Electronics,Keyboard,2,1200,20.0,1920.0,85.44,Net Banking
103005,2024-11-24,CUST1038,Rajasthan,Kota,Clothing,Jeans,5,1800,20.0,7200.0,1792.35,Card
103006,2025-02-15,CUST1091,Gujarat,Surat,Home,Fan,3,2200,20.0,5280.0,693.08,Card
103007,2025-01-03,CUST1021,Punjab,Ludhiana,Furniture,Chair,5,3500,5.0,16625.0,3028.52,UPI
103008,2024-12-21,CUST1088,Tamil Nadu,Chennai,Furniture,Sofa,1,25000,10.0,22500.0,3208.4,Cash
103009,2023-09-05,CUST1026,Madhya Pradesh,Indore,Furniture,Chair,5,3500,10.0,15750.0,2764.95,Wallet
103010,2023-07-17,CUST1151,Karnataka,Bengaluru,Electronics,Mouse,1,700,20.0,560.0,-122.48,UPI
103011,2024-10-18,CUST1182,Maharashtra,Mumbai,Electronics,Keyboard,4,1200,0.0,4800.0,968.27,Cash
103012,2025-04-07,CUST1157,Maharashtra,Mumbai,Furniture,Chair,1,3500,10.0,3150.0,494.59,Cash
103013,2024-09-23,CUST1208,Gujarat,Ahmedabad,Electronics,Monitor,4,12000,20.0,38400.0,6459.83,Cash
103014,2024-12-25,CUST1221,Uttar Pradesh,Lucknow,Clothing,Jacket,3,3500,10.0,9450.0,2640.36,Card
103015,2023-04-11,CUST1072,Haryana,Gurugram,Clothing,Jeans,3,1800,0.0,5400.0,1301.06,Net Banking
103016,2024-09-24,CUST1052,Tamil Nadu,Chennai,Clothing,Jeans,2,1800,0.0,3600.0,722.0,UPI
103017,2025-02-10,CUST1269,Madhya Pradesh,Indore,Home,Mixer,4,2800,15.0,9520.0,1846.23,Card
103018,2024-03-03,CUST1257,Gujarat,Surat,Furniture,Sofa,3,25000,5.0,71250.0,10396.5,Card
103019,2025-03-11,CUST1195,Karnataka,,Furniture,Sofa,1,25000,,21250.0,,
103020,2025-03-29,CUST1044,Maharashtra,Pune,Home,Mixer,1,2800,20.0,2240.0,174.54,UPI
103021,2025-02-17,CUST1067,Delhi,Delhi,Electronics,Keyboard,5,1200,5.0,5700.0,982.48,Wallet
103022,2024-10-22,CUST1237,Delhi,Delhi,Home,Mixer,2,2800,5.0,5320.0,993.02,Cash
103023,2023-05-06,CUST1074,Punjab,Ludhiana,Clothing,Jacket,4,3500,5.0,13300.0,3955.57,Wallet
103024,2024-06-08,CUST1011,Delhi,Delhi,Clothing,T-Shirt,3,800,10.0,2160.0,556.97,Card
103025,2025-05-01,CUST1093,Punjab,Ludhiana,Home,Mixer,4,2800,0.0,11200.0,2111.92,Cash
103026,2025-04-03,CUST1204,Uttar Pradesh,Lucknow,Electronics,Monitor,3,12000,10.0,32400.0,5578.98,Wallet
103027,2025-01-16,CUST1299,Punjab,Ludhiana,Clothing,T-Shirt,5,800,0.0,4000.0,1064.45,Wallet
103028,2024-02-03,CUST1168,Maharashtra,Mumbai,Clothing,Jeans,4,1800,10.0,6480.0,1851.8,Cash
103029,2024-06-06,CUST1226,Haryana,Gurugram,Home,Mixer,2,2800,20.0,4480.0,607.12,Net Banking
103030,2024-11-05,CUST1026,Maharashtra,Mumbai,Clothing,Jeans,5,1800,20.0,7200.0,2017.3,Net Banking
103031,2025-06-07,CUST1099,Gujarat,Ahmedabad,Furniture,Chair,5,3500,0.0,17500.0,3090.29,Wallet
103032,2024-04-02,CUST1040,Madhya Pradesh,Indore,Home,Mixer,3,2800,15.0,7140.0,1078.57,Wallet
103033,2025-01-08,CUST1131,Maharashtra,,Electronics,Mouse,5,700,,3500.0,,
103034,2024-08-26,CUST1062,Delhi,Delhi,Clothing,Jacket,2,3500,20.0,5600.0,1603.38,Cash
103035,2024-07-28,CUST1122,Maharashtra,Pune,Home,Cookware,1,4500,10.0,4050.0,723.78,Wallet
103036,2023-12-06,CUST1113,Maharashtra,Mumbai,Clothing,T-Shirt,4,800,15.0,2720.0,532.97,Card
103037,2024-06-25,CUST1211,Punjab,Ludhiana,Home,Fan,1,2200,20.0,1760.0,-99.81,Cash
103038,2024-11-09,CUST1273,Delhi,Delhi,Home,Cookware,2,4500,20.0,7200.0,1329.57,Card
103039,2023-06-07,CUST1125,Rajasthan,Jaipur,Furniture,Sofa,2,25000,20.0,40000.0,5712.88,Cash
103040,2025-01-14,CUST1152,Haryana,Gurugram,Furniture,Chair,4,3500,20.0,11200.0,1997.81,Net Banking
103041,2025-03-31,CUST1282,Rajasthan,Kota,Home,Fan,4,2200,20.0,7040.0,1091.86,Card
103042,2023-03-23,CUST1118,Karnataka,Bengaluru,Home,Fan,3,2200,20.0,5280.0,749.77,Cash
103043,2023-06-12,CUST1257,Karnataka,Bengaluru,Furniture,Chair,4,3500,10.0,12600.0,2200.13,Wallet
103044,2023-03-07,CUST1149,Punjab,Ludhiana,Home,Fan,5,2200,15.0,9350.0,1197.86,Wallet
103045,2025-05-09,CUST1060,Uttar Pradesh,Lucknow,Home,Cookware,2,4500,15.0,7650.0,1443.72,Wallet
103046,2023-12-31,CUST1162,Maharashtra,Pune,Home,Fan,3,2200,10.0,5940.0,743.29,UPI
103047,2024-09-05,CUST1218,Gujarat,Surat,Clothing,Jacket,4,3500,10.0,12600.0,3783.73,Card
103048,2023-04-23,CUST1202,Karnataka,Bengaluru,Electronics,Laptop,5,55000,5.0,261250.0,46947.54,Card
103049,2023-10-15,CUST1074,Uttar Pradesh,Lucknow,Electronics,Laptop,3,55000,20.0,132000.0,23632.35,Card
103050,2024-02-25,CUST1283,Madhya Pradesh,Indore,Clothing,Jacket,2,3500,10.0,6300.0,1750.18,UPI
103051,2025-03-23,CUST1104,Haryana,Gurugram,Clothing,Jeans,1,1800,0.0,1800.0,366.43,Card
103052,2023-09-05,CUST1191,Karnataka,Bengaluru,Clothing,Jacket,1,3500,0.0,3500.0,872.61,Wallet
103053,2024-03-02,CUST1008,Karnataka,Bengaluru,Home,Fan,4,2200,0.0,8800.0,1416.45,Cash
103054,2023-10-01,CUST1206,Rajasthan,Kota,Furniture,Sofa,2,25000,15.0,42500.0,6106.95,Card
103055,2025-05-23,CUST1153,Maharashtra,Pune,Home,Mixer,1,2800,10.0,2520.0,37.67,Wallet
103056,2025-01-26,CUST1078,Haryana,Gurugram,Electronics,Laptop,5,55000,5.0,261250.0,46791.05,Wallet
103057,2025-01-09,CUST1111,Gujarat,Surat,Clothing,Jacket,1,3500,5.0,3325.0,577.57,Wallet
103058,2023-04-02,CUST1081,Karnataka,Bengaluru,Furniture,Chair,4,3500,15.0,11900.0,2082.94,Net Banking
103059,2024-10-18,CUST1262,Madhya Pradesh,Indore,Furniture,Desk,3,8000,5.0,22800.0,4787.05,Cash
103060,2025-04-30,CUST1175,Uttar Pradesh,Lucknow,Clothing,Jacket,4,3500,0.0,14000.0,4055.96,UPI
103061,2024-08-09,CUST1141,Karnataka,Bengaluru,Electronics,Laptop,4,55000,15.0,187000.0,33579.17,Cash
103062,2024-03-15,CUST1141,Karnataka,Bengaluru,Electronics,Keyboard,5,1200,5.0,5700.0,901.52,Wallet
103063,2024-03-31,CUST1222,Karnataka,Bengaluru,Furniture,Sofa,2,25000,20.0,40000.0,5827.55,Cash
103064,2023-11-07,CUST1134,Uttar Pradesh,Lucknow,Home,Fan,5,2200,0.0,11000.0,1767.26,Card
103065,2025-05-30,CUST1210,Uttar Pradesh,Lucknow,Clothing,T-Shirt,4,800,20.0,2560.0,800.17,Wallet
103066,2024-12-11,CUST1123,Punjab,Ludhiana,Furniture,Chair,1,3500,20.0,2800.0,290.91,Cash
103067,2023-02-22,CUST1024,Madhya Pradesh,Indore,Electronics,Keyboard,2,1200,10.0,2160.0,215.22,UPI
